code;ratingc;e;d;c;b;a;resc
11069;E;0;0;0;0;0;0
5985;E;1;0;0;0;0;3
10071;E;0;0;0;0;0;0
2466;B;4;12;12;0;0;0
6082;C;6;13;0;0;0;0
1680;A;0;0;12;13;0;0
2686;D;0;3;0;0;0;3
4833;E;2;0;0;0;0;6
4416;E;0;0;0;0;0;0
5706;D;6;0;0;0;0;0
3209;E;0;0;0;0;0;0
1250;C;0;12;0;0;0;0
10429;E;1;0;0;0;0;3
4198;C;6;14;0;0;0;0
9039;E;2;0;0;0;0;6
3689;E;0;0;0;0;0;0
9672;D;4;0;0;0;0;0
8770;E;0;0;0;0;0;0
8338;D;6;0;0;0;0;0
9375;E;1;0;0;0;0;3
9582;E;0;0;0;0;0;0
3913;D;7;4;0;0;0;4
8780;E;0;0;0;0;0;0
8150;D;5;2;0;0;0;2
11080;E;0;0;0;0;0;0
627;A;0;0;0;0;6;0
4000;D;0;0;0;0;0;0
4403;E;0;0;0;0;0;0
8572;E;0;0;0;0;0;0
5611;D;4;0;0;0;0;0
2713;E;0;0;0;0;0;0
1140;D;0;0;0;0;0;0
8541;E;0;0;0;0;0;0
6791;D;0;0;0;0;0;0
11555;E;0;0;0;0;0;0
11607;D;4;0;0;0;0;0
1242;D;0;0;0;0;0;0
3044;D;4;0;2;0;0;4
3493;C;4;14;0;0;0;0
10852;E;0;0;0;0;0;0
1647;C;0;16;1;0;0;1
2225;C;0;1;0;0;0;0
10019;E;0;0;0;0;0;0
10678;D;2;0;0;0;0;0
7399;C;0;12;0;0;0;0
1459;D;0;2;0;0;0;2
4477;C;0;13;0;0;0;0
2546;D;0;8;0;0;0;8
4104;D;0;0;0;0;0;0
6667;E;1;0;0;0;0;3
10155;E;1;0;0;0;0;3
5201;B;2;14;12;0;0;0
8234;E;0;0;0;0;0;0
5946;D;4;0;0;0;0;0
4082;C;0;13;6;0;0;6
763;D;0;2;0;0;0;2
6798;C;4;12;0;0;0;0
5319;E;3;0;0;0;0;9
9754;E;0;0;0;0;0;0
1987;D;0;1;0;0;0;1
1079;C;0;3;0;0;0;0
8912;E;0;0;0;0;0;0
2431;D;0;0;0;0;0;0
9426;D;5;0;0;0;0;0
4907;C;0;4;5;0;0;5
1533;D;0;0;0;0;0;0
9773;E;0;0;0;0;0;0
9576;E;0;0;0;0;0;0
8299;D;4;0;0;0;0;0
10660;E;0;0;0;0;0;0
8266;E;2;0;0;0;0;6
4072;D;5;0;0;0;0;0
4517;D;3;3;0;0;0;3
4502;D;6;0;0;0;0;0
5383;D;5;0;0;0;0;0
10439;E;1;0;0;0;0;3
1467;D;0;6;0;0;0;6
1867;B;0;14;13;0;0;0
4475;E;2;0;0;0;0;6
6036;D;5;0;0;0;0;0
4058;C;7;14;0;0;0;0
7398;E;0;0;0;0;0;0
9583;E;1;0;0;0;0;3
6479;D;8;0;0;0;0;0
5922;E;1;0;0;0;0;3
7720;D;0;3;0;0;0;3
9876;D;7;0;0;0;0;0
4810;E;1;0;0;0;0;3
11864;E;0;0;0;0;0;0
6087;C;2;10;2;0;0;2
7645;D;7;0;0;0;0;0
10247;E;0;0;0;0;0;0
10445;E;2;0;0;0;0;6
6009;E;0;0;0;0;0;0
3125;B;4;13;12;1;0;1
7029;D;6;0;0;0;0;0
8626;E;0;0;0;0;0;0
3661;E;0;0;0;0;0;0
7346;B;1;0;12;0;0;0
11484;E;1;0;0;0;0;3
3212;E;0;0;0;0;0;0
7292;D;5;9;0;0;0;9
1454;D;0;0;0;0;0;0
8799;D;6;0;0;0;0;0
9652;D;4;0;0;0;0;0
3750;E;0;0;0;0;0;0
2634;D;0;0;0;0;0;0
1345;D;0;2;0;0;0;2
9382;D;7;0;0;0;0;0
9928;D;5;0;0;0;0;0
7542;D;4;0;0;0;0;0
7532;D;4;0;0;0;0;0
764;D;0;0;0;0;0;0
6131;E;0;0;0;0;0;0
10213;D;4;0;0;0;0;0
9086;D;5;0;1;0;0;2
9774;E;0;0;0;0;0;0
4935;E;0;0;0;0;0;0
2373;C;0;0;0;0;0;0
6423;D;4;0;0;0;0;0
6448;D;5;5;0;0;0;5
11834;E;0;0;0;0;0;0
7128;E;0;0;0;0;0;0
1225;C;0;12;0;0;0;0
7749;E;0;0;0;0;0;0
1264;C;0;3;3;0;0;3
1552;D;0;0;0;0;0;0
1386;C;0;12;0;0;0;0
10551;E;0;0;0;0;0;0
8034;C;5;12;0;0;0;0
10119;E;0;0;0;0;0;0
11505;D;5;0;0;0;0;0
11744;E;0;0;0;0;0;0
7157;E;0;0;0;0;0;0
6490;E;0;0;0;0;0;0
11337;E;1;0;0;0;0;3
8968;D;4;0;0;0;0;0
2083;D;0;0;0;0;0;0
10587;D;5;0;0;0;0;0
3054;E;0;0;0;0;0;0
1711;C;0;0;0;0;0;0
7638;D;4;0;0;0;0;0
4362;E;0;0;0;0;0;0
9463;C;4;15;0;0;0;0
1284;D;0;0;0;0;0;0
1504;D;0;0;0;0;0;0
11567;D;4;0;0;0;0;0
6620;D;7;0;0;0;0;0
9913;E;0;0;0;0;0;0
3838;E;3;0;0;0;0;9
2681;D;0;0;0;0;0;0
7918;E;0;0;0;0;0;0
2259;D;0;1;0;0;0;1
5623;D;0;0;0;0;0;0
10972;E;2;0;0;0;0;6
3418;B;1;16;14;0;0;0
11510;D;6;0;0;0;0;0
3011;D;3;4;0;0;0;4
7115;E;0;0;0;0;0;0
8007;E;0;0;0;0;0;0
9670;E;1;0;0;0;0;3
10431;E;0;0;0;0;0;0
10824;E;0;0;0;0;0;0
5489;E;0;0;0;0;0;0
8551;D;6;1;0;0;0;1
2570;D;0;1;0;0;0;1
5249;E;0;0;0;0;0;0
10681;D;4;0;0;0;0;0
9213;D;5;0;0;0;0;0
9205;E;0;0;0;0;0;0
2332;A;0;0;12;12;0;0
5479;E;0;0;0;0;0;0
10461;E;0;0;0;0;0;0
6322;D;5;0;0;0;0;0
6324;D;5;0;0;0;0;0
2499;D;0;0;0;0;0;0
9505;E;0;0;0;0;0;0
3708;D;6;0;0;0;0;0
6193;E;0;0;0;0;0;0
10813;E;0;0;0;0;0;0
3582;D;0;0;0;0;0;0
1136;D;0;0;0;0;0;0
4187;E;0;0;0;0;0;0
9167;E;0;0;0;0;0;0
1291;D;0;5;0;0;0;5
7739;E;0;0;0;0;0;0
8901;E;0;0;0;0;0;0
4325;E;2;0;0;0;0;6
4390;D;7;0;0;0;0;0
8955;E;0;0;0;0;0;0
9600;E;0;0;0;0;0;0
7500;D;5;0;0;0;0;0
5684;B;4;4;12;0;0;0
8132;D;5;0;1;0;0;2
10408;D;5;0;0;0;0;0
5711;B;0;12;14;8;0;8
7299;D;4;0;0;0;0;0
8162;C;4;12;0;0;0;0
2656;D;0;0;0;0;0;0
1670;B;0;13;14;0;0;0
7682;E;0;0;0;0;0;0
6411;B;8;10;12;0;0;0
3626;D;4;0;0;0;0;0
1376;D;0;2;0;0;0;2
1394;D;0;0;0;0;0;0
10520;E;1;0;0;0;0;3
3608;E;0;0;0;0;0;0
11632;E;1;0;0;0;0;3
9893;E;0;0;0;0;0;0
5056;E;0;0;0;0;0;0
11233;D;5;0;0;0;0;0
2351;D;0;0;0;0;0;0
6351;D;4;8;0;0;0;8
5347;E;2;0;0;0;0;6
11079;D;4;0;0;0;0;0
10334;D;4;0;0;0;0;0
10188;D;4;0;0;0;0;0
1560;D;0;2;0;0;0;2
8182;D;6;0;0;0;0;0
11753;E;0;0;0;0;0;0
1668;D;0;0;0;0;0;0
6032;E;0;0;0;0;0;0
7117;E;0;0;0;0;0;0
8954;E;0;0;0;0;0;0
11455;E;1;0;0;0;0;3
8888;C;0;0;0;0;0;0
6670;C;4;4;9;0;0;9
661;C;0;0;2;0;0;2
11748;E;0;0;0;0;0;0
7859;B;6;12;15;0;0;0
10941;E;0;0;0;0;0;0
1078;D;0;7;0;0;0;7
2997;D;4;4;0;0;0;4
3234;E;0;0;0;0;0;0
8620;C;7;12;1;0;0;1
5305;E;0;0;0;0;0;0
8380;E;1;0;0;0;0;3
8623;D;4;1;0;0;0;1
8525;D;6;0;0;0;0;0
3762;D;0;1;0;0;0;1
11169;E;0;0;0;0;0;0
10772;E;0;0;0;0;0;0
765;D;0;0;0;0;0;0
3035;E;0;0;0;0;0;0
3066;E;0;0;0;0;0;0
4208;E;0;0;0;0;0;0
4145;D;4;0;0;0;0;0
2816;D;0;0;0;0;0;0
3725;D;3;0;0;0;0;0
4770;C;4;12;10;0;0;10
11524;E;0;0;0;0;0;0
6402;E;3;0;0;0;0;9
6413;E;0;0;0;0;0;0
4629;B;5;14;13;0;0;0
9102;E;0;0;0;0;0;0
4967;D;0;4;0;0;0;4
11425;E;0;0;0;0;0;0
3985;D;6;0;0;0;0;0
9458;E;0;0;0;0;0;0
2375;D;0;0;0;0;0;0
4822;C;4;12;0;0;0;0
11674;E;0;0;0;0;0;0
3217;D;5;0;0;0;0;0
1838;B;0;12;14;10;0;10
11699;E;0;0;0;0;0;0
4020;E;0;0;0;0;0;0
10998;E;0;0;0;0;0;0
2680;D;0;1;0;0;0;1
4632;D;6;0;0;0;0;0
8319;C;3;14;0;0;0;0
5492;E;0;0;0;0;0;0
1577;D;0;4;0;0;0;4
5001;E;0;0;0;0;0;0
5839;E;0;0;0;0;0;0
9143;C;7;15;11;0;0;11
968;D;0;2;0;0;0;2
10665;E;3;0;0;0;0;9
7821;D;4;0;0;0;0;0
1977;D;0;0;0;0;0;0
3559;D;0;0;0;0;0;0
5080;E;0;0;0;0;0;0
6988;D;7;2;0;0;0;2
6877;D;4;0;0;0;0;0
10898;D;5;0;0;0;0;0
10148;D;4;0;0;0;0;0
6640;D;5;8;0;0;0;8
3966;D;0;2;0;0;0;2
7422;C;6;12;0;0;0;0
11407;E;0;0;0;0;0;0
11880;E;0;0;0;0;0;0
10387;E;0;0;0;0;0;0
8040;E;0;0;0;0;0;0
2429;D;0;0;0;0;0;0
11240;E;0;0;0;0;0;0
10780;E;0;0;0;0;0;0
6039;E;0;0;0;0;0;0
8446;E;0;0;0;0;0;0
9894;E;0;0;0;0;0;0
5239;E;0;0;0;0;0;0
4906;D;0;9;0;0;0;9
6466;E;1;0;0;0;0;3
10385;D;4;0;0;0;0;0
7336;E;0;0;0;0;0;0
3719;E;2;0;0;0;0;6
6594;D;7;0;0;0;0;0
6132;E;0;0;0;0;0;0
7387;E;1;0;0;0;0;3
5911;D;4;0;0;0;0;0
3323;E;3;0;0;0;0;9
766;C;0;3;5;0;0;5
5195;E;0;0;0;0;0;0
7000;E;0;0;0;0;0;0
8978;D;7;0;0;0;0;0
10233;E;0;0;0;0;0;0
8181;E;0;0;0;0;0;0
9012;D;5;0;0;0;0;0
9020;D;5;0;0;0;0;0
767;C;0;0;0;0;0;0
9267;E;0;0;0;0;0;0
10770;D;4;0;0;0;0;0
5516;D;0;0;0;0;0;0
3175;D;0;0;0;0;0;0
9728;C;6;13;0;0;0;0
2326;D;0;1;0;0;0;1
10220;E;0;0;0;0;0;0
6133;E;0;0;0;0;0;0
7379;D;3;2;0;0;0;2
10881;D;0;0;0;0;0;0
10720;E;0;0;0;0;0;0
5826;D;0;0;0;0;0;0
10053;C;5;13;1;0;0;1
3556;D;0;0;0;0;0;0
4271;E;2;0;0;0;0;6
11102;D;0;0;0;0;0;0
8247;E;0;0;0;0;0;0
10766;C;6;14;0;0;0;0
7135;E;0;0;0;0;0;0
7570;E;0;0;0;0;0;0
1857;B;0;13;12;0;0;0
10531;E;0;0;0;0;0;0
1712;C;0;0;0;0;0;0
6915;D;5;0;0;0;0;0
3122;D;4;0;0;0;0;0
10215;D;7;0;0;0;0;0
2665;D;0;0;0;0;0;0
6947;D;4;0;0;0;0;0
2928;E;0;0;0;0;0;0
4186;B;6;1;14;8;0;8
3652;C;0;0;0;0;0;0
8904;E;0;0;0;0;0;0
7870;D;4;0;0;0;0;0
1065;D;0;0;0;0;0;0
2504;D;0;0;0;0;0;0
4645;D;4;1;0;0;0;1
10868;D;6;0;0;0;0;0
7340;D;6;0;0;0;0;0
1870;C;0;14;0;0;0;0
5139;E;0;0;0;0;0;0
2304;D;0;0;0;0;0;0
4716;B;0;12;12;0;0;0
4678;B;0;12;12;0;0;0
10122;D;3;0;0;0;0;0
5939;E;0;0;0;0;0;0
11541;E;0;0;0;0;0;0
4111;E;1;0;0;0;0;3
8468;D;0;9;0;0;0;9
2441;B;0;6;16;2;0;2
3221;A;0;0;12;13;0;0
4302;E;1;0;0;0;0;3
2389;D;0;1;0;0;0;1
5712;D;6;2;0;0;0;2
1681;A;0;0;12;13;0;0
4178;D;4;0;0;0;0;0
8694;E;0;0;0;0;0;0
1491;C;0;0;9;0;0;9
4751;D;0;3;4;0;0;11
739;C;0;0;0;0;0;0
2180;D;0;0;0;0;0;0
1777;D;0;0;0;0;0;0
9581;E;1;0;0;0;0;3
10605;E;0;0;0;0;0;0
9531;C;4;14;0;0;0;0
6759;E;1;0;0;0;0;3
9916;E;0;0;0;0;0;0
2079;D;0;0;0;0;0;0
1599;B;0;13;12;0;0;0
1634;D;0;0;0;0;0;0
5637;D;6;0;0;0;0;0
8381;E;0;0;0;0;0;0
11581;E;0;0;0;0;0;0
2954;B;0;15;13;0;0;0
2976;B;0;15;13;0;0;0
11190;D;5;0;0;0;0;0
6577;E;0;0;0;0;0;0
7780;C;7;12;11;0;0;11
9112;E;0;0;0;0;0;0
603;D;0;2;0;0;0;2
10288;D;6;0;0;0;0;0
8438;E;0;0;0;0;0;0
1718;C;0;15;0;0;0;0
1055;D;0;0;0;0;0;0
8833;D;4;11;0;0;0;11
11155;D;4;0;0;0;0;0
3328;D;5;0;0;0;0;0
3203;E;0;0;0;0;0;0
11694;D;4;0;0;0;0;0
1644;B;0;17;13;3;0;3
3512;D;3;8;0;0;0;8
3828;E;2;0;0;0;0;6
402;B;0;0;11;6;0;6
7762;E;0;0;0;0;0;0
4162;D;5;0;0;0;0;0
8766;D;0;1;0;0;0;1
8767;E;1;0;0;0;0;3
3485;D;0;1;0;0;0;1
1817;D;0;2;0;0;0;2
10444;E;0;0;0;0;0;0
11415;E;0;0;0;0;0;0
4918;C;4;13;0;0;0;0
7489;E;1;0;0;0;0;3
4609;D;7;0;0;0;0;0
1975;D;0;4;0;0;0;4
3651;C;0;0;0;0;0;0
3658;C;0;0;0;0;0;0
4603;B;4;13;15;5;0;5
9087;C;4;13;0;0;0;0
1363;D;0;1;0;0;0;1
9195;E;0;0;0;0;0;0
9822;E;0;0;0;0;0;0
5165;D;4;0;0;0;0;0
6816;E;0;0;0;0;0;0
10345;E;0;0;0;0;0;0
5834;D;0;4;0;0;0;4
10511;D;6;0;0;0;0;0
8353;D;6;0;0;0;0;0
8096;E;0;0;0;0;0;0
3176;E;1;0;0;0;0;3
2606;D;0;0;0;0;0;0
2142;D;0;0;0;0;0;0
4841;D;5;0;0;0;0;0
11594;E;0;0;0;0;0;0
4753;D;6;0;0;0;0;0
6134;E;1;0;0;0;0;3
5747;D;5;2;0;0;0;2
7421;D;5;0;0;0;0;0
2688;E;0;0;0;0;0;0
9611;E;0;0;0;0;0;0
6113;D;7;0;0;0;0;0
11174;D;4;0;0;0;0;0
6104;D;6;0;0;0;0;0
6135;D;6;0;0;0;0;0
6716;E;3;0;0;0;0;9
9150;E;0;0;0;0;0;0
7763;C;0;13;0;0;0;0
9075;E;0;0;0;0;0;0
7345;D;4;5;0;0;0;5
7754;E;0;0;0;0;0;0
11729;E;3;0;0;0;0;9
7891;E;0;0;0;0;0;0
1138;D;0;0;0;0;0;0
1324;D;0;0;0;0;0;0
6038;E;0;0;0;0;0;0
1271;D;0;0;0;0;0;0
10816;D;4;0;0;0;0;0
768;C;0;13;3;2;0;7
1762;D;0;8;0;0;0;8
8636;E;0;0;0;0;0;0
11546;C;0;0;0;0;0;0
10606;D;4;0;0;0;0;0
10338;D;0;0;0;0;0;0
11882;E;0;0;0;0;0;0
8903;D;6;3;0;0;0;3
2459;D;0;0;0;0;0;0
3961;D;0;0;0;0;0;0
9935;C;0;0;0;0;0;0
10287;E;1;0;0;0;0;3
5592;E;1;0;0;0;0;3
3873;D;0;0;1;0;0;2
11387;E;0;0;0;0;0;0
11763;E;0;0;0;0;0;0
4862;D;4;0;0;0;0;0
7930;E;0;0;0;0;0;0
7785;E;0;0;0;0;0;0
676;C;0;0;0;0;0;0
1100;D;0;0;0;0;0;0
2287;B;0;7;15;1;0;1
2495;A;0;13;13;12;0;0
5213;E;0;0;0;0;0;0
2847;D;6;9;0;0;0;9
7146;D;4;0;0;0;0;0
2727;B;2;0;15;8;0;8
5400;E;0;0;0;0;0;0
4805;E;0;0;0;0;0;0
10619;E;0;0;0;0;0;0
10628;E;3;0;0;0;0;9
11489;E;0;0;0;0;0;0
11647;E;0;0;0;0;0;0
7143;D;8;0;0;0;0;0
6136;C;0;0;0;0;0;0
10974;D;4;0;0;0;0;0
6931;D;6;0;0;0;0;0
4888;D;4;1;0;0;0;1
7333;E;2;0;0;0;0;6
11736;E;1;0;0;0;0;3
7533;E;0;0;0;0;0;0
4575;E;0;0;0;0;0;0
1332;D;0;0;0;0;0;0
1990;D;0;0;0;0;0;0
741;A;0;0;13;12;0;0
11872;E;0;0;0;0;0;0
2194;C;0;13;0;0;0;0
6074;D;4;0;0;0;0;0
643;B;0;0;22;0;0;0
11420;E;0;0;0;0;0;0
5784;D;5;0;0;0;0;0
9224;E;0;0;0;0;0;0
4710;D;0;2;2;0;0;6
9805;D;4;0;0;0;0;0
2222;B;0;16;13;0;0;0
8585;E;1;0;0;0;0;3
6234;D;5;1;0;0;0;1
6080;E;0;0;0;0;0;0
6990;E;0;0;0;0;0;0
571;C;0;0;0;0;0;0
6499;D;5;0;0;0;0;0
5736;D;0;0;0;0;0;0
8632;E;0;0;0;0;0;0
11084;D;4;0;0;0;0;0
4705;D;0;0;0;0;0;0
6016;E;0;0;0;0;0;0
1608;D;0;3;0;0;0;3
11754;E;0;0;0;0;0;0
10801;E;2;0;0;0;0;6
6650;D;6;0;0;0;0;0
6591;B;4;14;15;1;0;1
9775;E;2;0;0;0;0;6
8922;E;0;0;0;0;0;0
5428;E;2;0;0;0;0;6
1641;B;0;0;12;0;0;0
3922;E;3;0;0;0;0;9
1461;D;0;0;0;0;0;0
8692;D;4;0;0;0;0;0
6459;E;2;0;0;0;0;6
4427;D;4;0;0;0;0;0
7525;E;0;0;0;0;0;0
8407;D;4;0;0;0;0;0
6497;D;4;0;0;0;0;0
5049;E;0;0;0;0;0;0
3177;D;7;0;0;0;0;0
4068;C;0;0;8;0;0;8
2852;D;7;0;0;0;0;0
9872;D;4;0;0;0;0;0
3805;D;4;1;0;0;0;1
3082;E;0;0;0;0;0;0
5668;E;0;0;0;0;0;0
3914;D;5;7;0;0;0;7
3359;D;0;1;0;0;0;1
4426;E;0;0;0;0;0;0
8889;D;5;0;0;0;0;0
8441;D;4;0;0;0;0;0
8097;E;0;0;0;0;0;0
8054;E;0;0;0;0;0;0
5530;E;0;0;0;0;0;0
6092;E;1;0;0;0;0;3
5579;D;4;0;0;0;0;0
51;C;0;0;1;0;0;1
10239;D;6;0;0;0;0;0
10865;D;6;0;0;0;0;0
8189;E;0;0;0;0;0;0
7680;E;0;0;0;0;0;0
8400;E;0;0;0;0;0;0
4225;B;5;14;13;0;0;0
7449;D;0;7;0;0;0;7
7410;C;6;12;0;0;0;0
7768;E;0;0;0;0;0;0
9741;D;5;0;0;0;0;0
7214;E;0;0;0;0;0;0
2264;C;0;0;1;0;0;1
10942;D;4;2;0;0;0;2
6219;D;5;0;0;0;0;0
1565;D;0;0;0;0;0;0
8361;E;0;0;0;0;0;0
9706;D;0;0;0;0;0;0
2864;D;4;0;0;0;0;0
11222;D;5;0;0;0;0;0
6837;D;4;0;0;0;0;0
2994;C;2;12;4;0;0;4
3574;C;0;1;6;0;0;6
2137;A;0;3;14;13;0;0
4505;E;0;0;0;0;0;0
5958;E;3;0;0;0;0;9
9403;E;1;0;0;0;0;3
3312;C;0;12;0;0;0;0
8732;D;6;0;0;0;0;0
3028;E;0;0;0;0;0;0
10007;D;4;0;0;0;0;0
7067;E;0;0;0;0;0;0
7332;D;4;0;0;0;0;0
9396;E;0;0;0;0;0;0
6746;E;0;0;0;0;0;0
6954;D;6;0;0;0;0;0
6137;E;0;0;0;0;0;0
8914;D;4;0;0;0;0;0
11214;E;0;0;0;0;0;0
3839;D;5;0;0;0;0;0
6045;D;0;0;0;0;0;0
2714;D;4;2;0;0;0;2
4981;D;0;0;0;0;0;0
7181;E;0;0;0;0;0;0
3506;C;0;11;5;0;0;5
6004;A;5;12;12;12;0;0
1720;D;0;0;0;0;0;0
9609;E;0;0;0;0;0;0
11522;E;1;0;0;0;0;3
10613;E;2;0;0;0;0;6
7071;E;1;0;0;0;0;3
1501;D;0;2;0;0;0;2
3108;E;1;0;0;0;0;3
3127;E;1;0;0;0;0;3
11750;E;0;0;0;0;0;0
7247;E;0;0;0;0;0;0
2973;C;0;14;11;0;0;11
10115;E;0;0;0;0;0;0
10840;E;0;0;0;0;0;0
8701;E;0;0;0;0;0;0
11036;E;0;0;0;0;0;0
2255;D;0;0;0;0;0;0
5585;C;7;12;2;0;0;2
5603;D;5;0;0;0;0;0
770;B;0;6;11;5;0;5
4372;C;0;13;0;0;0;0
7566;E;0;0;0;0;0;0
10995;E;0;0;0;0;0;0
6761;C;6;13;0;0;0;0
8775;E;0;0;0;0;0;0
11344;E;0;0;0;0;0;0
10746;E;0;0;0;0;0;0
10568;D;5;0;0;0;0;0
2935;E;0;0;0;0;0;0
8769;D;5;0;0;0;0;0
3829;E;0;0;0;0;0;0
11000;D;0;1;0;0;0;1
11077;E;0;0;0;0;0;0
10503;E;0;0;0;0;0;0
2328;D;0;0;0;0;0;0
6937;E;1;0;0;0;0;3
2749;D;0;2;0;0;0;2
1045;C;0;0;0;0;0;0
3285;E;0;0;0;0;0;0
5843;C;4;13;0;0;0;0
8362;E;0;0;0;0;0;0
6944;C;0;0;3;0;0;3
4902;C;4;13;0;0;0;0
6880;D;5;1;0;0;0;1
4270;C;5;13;1;0;0;1
11739;E;0;0;0;0;0;0
4856;D;0;0;0;0;0;0
3407;D;4;4;0;0;0;4
3892;E;0;0;0;0;0;0
6557;E;0;0;0;0;0;0
5797;D;4;0;0;0;0;0
5368;D;4;0;0;0;0;0
3243;C;6;15;7;0;0;7
3226;E;3;0;0;0;0;9
10399;D;4;0;0;0;0;0
8563;E;0;0;0;0;0;0
5379;D;6;0;0;0;0;0
7109;E;0;0;0;0;0;0
6777;D;4;0;0;0;0;0
2191;C;0;13;0;0;0;0
3901;D;7;0;0;0;0;0
1536;D;0;0;0;0;0;0
3042;D;6;5;0;0;0;5
11107;E;0;0;0;0;0;0
11827;E;0;0;0;0;0;0
4193;D;4;0;0;0;0;0
8976;E;0;0;0;0;0;0
5557;E;0;0;0;0;0;0
4887;C;4;12;9;0;0;9
9290;D;5;0;0;0;0;0
7740;E;1;0;0;0;0;3
771;C;0;0;6;0;0;6
9874;D;5;0;0;0;0;0
10515;E;0;0;0;0;0;0
2524;D;0;0;0;0;0;0
5547;D;6;0;0;0;0;0
11900;E;0;0;0;0;0;0
2311;D;0;0;0;0;0;0
9400;D;6;0;0;0;0;0
2280;B;0;11;12;2;0;2
11103;E;0;0;0;0;0;0
7818;D;6;0;0;0;0;0
10782;D;5;0;0;0;0;0
11395;D;6;0;0;0;0;0
1204;D;0;0;0;0;0;0
11737;E;0;0;0;0;0;0
3390;D;0;0;0;0;0;0
3174;C;0;13;8;0;0;8
2014;C;0;0;0;0;0;0
4078;D;5;0;0;0;0;0
1367;A;0;13;12;13;0;0
2314;D;0;3;0;0;0;3
2782;B;4;12;12;0;0;0
6919;C;6;16;1;0;0;1
8561;D;6;1;0;0;0;1
2655;C;0;14;1;0;0;1
6046;D;5;0;0;0;0;0
1866;C;0;13;0;0;0;0
4733;E;0;0;0;0;0;0
8210;E;0;0;0;0;0;0
2838;E;0;0;0;0;0;0
11339;D;5;0;0;0;0;0
3364;D;4;0;0;0;0;0
6008;E;0;0;0;0;0;0
4081;E;2;0;0;0;0;6
9853;D;4;1;0;0;0;1
4414;E;0;0;0;0;0;0
9570;D;5;0;0;0;0;0
9956;D;5;5;0;0;0;5
1929;B;0;15;14;0;0;0
7505;D;5;0;0;0;0;0
5917;D;4;0;0;0;0;0
11564;E;0;0;0;0;0;0
11574;E;0;0;0;0;0;0
8764;E;0;0;0;0;0;0
9832;E;0;0;0;0;0;0
10084;E;1;0;0;0;0;3
11269;D;4;0;0;0;0;0
11280;D;4;0;0;0;0;0
772;B;0;7;13;0;0;0
7732;E;0;0;0;0;0;0
41;A;0;0;0;0;0;0
3265;D;4;0;0;0;0;0
9113;C;5;12;0;0;0;0
8521;E;0;0;0;0;0;0
9957;E;0;0;0;0;0;0
10552;E;0;0;0;0;0;0
3962;D;0;3;0;0;0;3
3372;E;0;0;0;0;0;0
8875;C;6;12;0;0;0;0
6224;E;0;0;0;0;0;0
10435;E;0;0;0;0;0;0
1665;D;0;4;1;0;0;6
4509;E;0;0;0;0;0;0
10344;E;0;0;0;0;0;0
8647;D;8;0;0;0;0;0
9776;D;4;0;0;0;0;0
2806;C;0;0;1;0;0;1
5404;E;0;0;0;0;0;0
10228;E;0;0;0;0;0;0
2541;D;0;0;0;0;0;0
6721;E;1;0;0;0;0;3
3803;E;0;0;0;0;0;0
2435;D;0;0;0;0;0;0
7052;C;0;0;0;5;0;10
8729;B;0;0;13;3;0;3
2793;D;0;0;0;0;0;0
1749;A;0;0;15;14;0;0
4395;B;7;12;12;0;0;0
8876;E;0;0;0;0;0;0
7141;E;1;0;0;0;0;3
4170;E;0;0;0;0;0;0
7436;D;4;0;0;0;0;0
7074;D;4;0;0;0;0;0
11424;D;5;0;0;0;0;0
11467;E;0;0;0;0;0;0
10765;D;5;0;0;0;0;0
4092;E;0;0;0;0;0;0
3801;D;4;0;0;0;0;0
6335;C;1;15;3;0;0;3
4518;D;0;0;0;0;0;0
4441;E;0;0;0;0;0;0
1595;D;0;11;0;0;0;11
8844;D;5;0;0;0;0;0
1753;D;0;0;0;0;0;0
1928;D;0;0;0;0;0;0
6605;E;0;0;0;0;0;0
2841;E;0;0;0;0;0;0
2699;D;6;0;0;0;0;0
2881;C;0;12;1;0;0;1
7510;E;1;0;0;0;0;3
5378;E;0;0;0;0;0;0
11769;E;1;0;0;0;0;3
11413;E;0;0;0;0;0;0
5234;B;5;14;13;0;0;0
6845;D;4;0;0;0;0;0
10730;E;1;0;0;0;0;3
9416;E;0;0;0;0;0;0
2786;D;4;0;0;0;0;0
8222;D;4;0;0;0;0;0
8522;E;0;0;0;0;0;0
4607;C;5;12;0;0;0;0
11867;E;0;0;0;0;0;0
7836;C;8;11;3;0;0;3
3463;D;4;0;0;0;0;0
9052;E;0;0;0;0;0;0
3781;C;2;12;0;0;0;0
5575;D;5;0;0;0;0;0
1935;D;0;0;0;0;0;0
9525;E;0;0;0;0;0;0
9387;E;0;0;0;0;0;0
6053;D;0;0;0;0;0;0
5388;D;4;0;0;0;0;0
2388;D;0;0;0;0;0;0
7405;B;0;0;0;1;0;1
1985;D;0;10;0;0;0;10
5694;E;2;0;0;0;0;6
4348;E;3;0;0;0;0;9
8734;E;0;0;0;0;0;0
6368;E;0;0;0;0;0;0
3571;B;0;10;12;8;0;8
8080;E;0;0;0;0;0;0
101;A;0;0;0;0;0;0
10237;E;1;0;0;0;0;3
1903;C;0;0;0;0;0;0
9089;D;4;0;0;0;0;0
3734;E;0;0;0;0;0;0
10979;C;0;0;5;0;0;5
7736;D;6;0;0;0;0;0
11837;E;0;0;0;0;0;0
4317;E;2;0;0;0;0;6
9932;E;1;0;0;0;0;3
2947;D;0;0;0;0;0;0
